ID,donorName,donorEmail,donorPhone,city,amount,currencyCode,donationDate,cause,campaign,donor_ID
6e1f194b-1c29-4532-8d94-c8f6abc2e39b,Timothy Lewis,timothy.lewis@aol.com,(305) 415-4753,El Paso,816,USD,2025-07-23,Arts & Culture,Emergency Arts & Culture Foundation,463f8dd9-f781-49b4-884f-a0965fd448fb
a9fe7553-a5c4-47c6-a941-6c0d54668ff6,Timothy Lewis,timothy.lewis@aol.com,(305) 415-4753,Denver,1881,USD,2025-02-05,Religious Activities,Future of Denver Religious Activities,463f8dd9-f781-49b4-884f-a0965fd448fb
ae9eb036-338e-47ad-9263-b2d1f9a74a35,Justin Hill,justin.hill752@hotmail.com,(949) 604-7379,San Diego,856,USD,2025-02-09,Food Security,Future of Food Security Relief Effort,77371d59-0462-4ac1-9825-5d8b4e17fc26
159981d0-98bf-4376-8767-0ee704f53878,Justin Hill,justin.hill752@hotmail.com,(949) 604-7379,San Antonio,126,USD,2025-05-28,Healthcare,San Antonio Healthcare Program,77371d59-0462-4ac1-9825-5d8b4e17fc26
21b6474f-1296-4f82-b26f-4611df161bf3,Justin Hill,justin.hill752@hotmail.com,(949) 604-7379,Portland,513,USD,2025-09-28,Education,Portland Education Program,77371d59-0462-4ac1-9825-5d8b4e17fc26
120ecf5a-830b-4a90-9a1b-4e39d6affc52,Justin Hill,justin.hill752@hotmail.com,(949) 604-7379,Kansas City,1335,USD,2024-09-21,Arts & Culture,Arts & Culture Relief for Kansas City,77371d59-0462-4ac1-9825-5d8b4e17fc26
855a6e01-db32-431e-8b75-1e77509fd015,Justin Hill,justin.hill752@hotmail.com,(949) 604-7379,Minneapolis,1554,USD,2025-08-18,Civil Rights,Minneapolis Civil Rights Program,77371d59-0462-4ac1-9825-5d8b4e17fc26
7d675fb4-f6ac-4909-a7b2-5c8ccc0505c4,Karen Parker,karen.parker297@icloud.com,(404) 794-6621,Memphis,1056,USD,2025-07-07,Healthcare,Restore Memphis Healthcare,203c0a9b-d04c-4660-a883-bfc1b294885d
01850166-f114-4f5b-a8b6-f082d2a05ebe,Karen Parker,karen.parker297@icloud.com,(404) 794-6621,Fresno,713,USD,2025-04-15,Mental Health,Fund the Mental Health Fund,203c0a9b-d04c-4660-a883-bfc1b294885d
d6420020-0874-47f8-9f54-240b001b2efd,Baker Educational Foundation,baker.educational.foundation@hotmail.com,(818) 173-3962,Houston,1939,USD,2025-12-01,Healthcare,Build Better Houston Healthcare,1d96ebd7-b34b-4275-815c-7a974dc9f241
f6a5a3d9-fa21-4562-8493-71ca6e9e9e72,Baker Educational Foundation,baker.educational.foundation@hotmail.com,(818) 173-3962,Washington DC,848,USD,2024-11-14,Children's Services,Children's Services Relief for Washington DC,1d96ebd7-b34b-4275-815c-7a974dc9f241
a8148af0-c3e2-49f7-81b5-818e04b91429,Baker Educational Foundation,baker.educational.foundation@hotmail.com,(818) 173-3962,Houston,1121,USD,2025-08-30,Healthcare,Build Better Houston Healthcare,1d96ebd7-b34b-4275-815c-7a974dc9f241
f5b71da1-c2be-497e-a70f-ffa6a0404d46,Baker Educational Foundation,baker.educational.foundation@hotmail.com,(818) 173-3962,Fort Worth,402,USD,2025-03-06,International Aid,International Aid Relief for Fort Worth,1d96ebd7-b34b-4275-815c-7a974dc9f241
39baaa9a-0135-44cd-9547-aa6ee2e35106,Morgan Foundation,morgan.foundation@icloud.com,(713) 351-5075,San Francisco,1604,USD,2024-02-07,Arts & Culture,San Francisco Community Arts & Culture Foundation,379f2edf-dd98-439d-9c88-96a9d043d9bf
b12ed3b8-c8a4-4d86-ae54-efbdde7b1876,Morgan Foundation,morgan.foundation@icloud.com,(713) 351-5075,Louisville,489,USD,2024-11-29,Research & Development,Research & Development Relief for Louisville,379f2edf-dd98-439d-9c88-96a9d043d9bf
8558f704-af2c-4c4b-828d-1287dca5ad1e,Morgan Foundation,morgan.foundation@icloud.com,(713) 351-5075,Portland,1714,USD,2025-09-06,International Aid,Portland Community International Aid Fund,379f2edf-dd98-439d-9c88-96a9d043d9bf
8ceba795-5294-4a52-806b-9bbc8677b9a7,Morgan Foundation,morgan.foundation@icloud.com,(713) 351-5075,Albuquerque,99,USD,2024-11-30,Food Security,Food Security Relief for Albuquerque,379f2edf-dd98-439d-9c88-96a9d043d9bf
9986a6cc-e727-4a50-ae1a-b9a822c3c01a,Morgan Foundation,morgan.foundation@icloud.com,(713) 351-5075,El Paso,569,USD,2024-10-24,Arts & Culture,Arts & Culture Relief for El Paso,379f2edf-dd98-439d-9c88-96a9d043d9bf
022d2d0e-44d8-43ee-a8ff-38ace753dea0,Gutierrez Trust,gutierrez.trust928@hotmail.com,(916) 233-1630,Charlotte,763,USD,2024-07-27,Environment,Charlotte Environment Fund,24896472-b6d6-4435-8d33-ab747a5e99f0
1031b3df-2abf-4ae2-90ec-23d60ffb439f,Gutierrez Trust,gutierrez.trust928@hotmail.com,(916) 233-1630,Indianapolis,261,USD,2024-11-17,Youth Development,Indianapolis Community Youth Development Campaign,24896472-b6d6-4435-8d33-ab747a5e99f0
edfbdade-b40e-4f37-a151-1ba6cbe99d2e,Gutierrez Trust,gutierrez.trust928@hotmail.com,(916) 233-1630,Fresno,169,USD,2024-12-28,Children's Services,Children's Services Relief for Fresno,24896472-b6d6-4435-8d33-ab747a5e99f0
eb60385a-bfa2-40a7-b9cf-2acb3bb581f2,Gutierrez Trust,gutierrez.trust928@hotmail.com,(916) 233-1630,Cleveland,1766,USD,2025-10-19,Poverty Alleviation,Poverty Alleviation Relief for Cleveland,24896472-b6d6-4435-8d33-ab747a5e99f0
f9ff028b-a0fd-4ee3-aad6-85496cb9e8c2,Baker Partners,baker.partners88@outlook.com,(949) 448-8756,Baltimore,371,USD,2024-08-26,Education,Rebuild Education Campaign,002b6337-d929-488f-b41f-4ed357ed0da1
85b72113-0c36-458d-899a-3fa4b636624e,Baker Partners,baker.partners88@outlook.com,(949) 448-8756,Miami,85,USD,2025-05-22,Research & Development,Miami Research & Development Foundation,002b6337-d929-488f-b41f-4ed357ed0da1
8bb8cc4b-adb7-4ddc-b0a2-1dcee5c025d2,Baker Partners,baker.partners88@outlook.com,(949) 448-8756,Los Angeles,151,USD,2025-01-09,Community Development,Community Development Relief for Los Angeles,002b6337-d929-488f-b41f-4ed357ed0da1
3b2eb2a9-4719-43b7-a8d9-373436009ec2,Gutierrez Scholarship Foundation,gutierrez.scholarship.foundation761@aol.com,(818) 973-2571,Fresno,1629,USD,2025-02-24,Children's Services,Children's Services Relief for Fresno,f235979c-ce6d-4732-b8e8-4c0b008f0991
562abfaf-25a1-4c44-98ff-32ad77582676,Gutierrez Scholarship Foundation,gutierrez.scholarship.foundation761@aol.com,(818) 973-2571,Chicago,583,USD,2025-10-10,Religious Activities,Religious Activities Relief for Chicago,f235979c-ce6d-4732-b8e8-4c0b008f0991
288615c2-6773-4c89-8a9a-ae3ea50eb777,Gutierrez Scholarship Foundation,gutierrez.scholarship.foundation761@aol.com,(818) 973-2571,Fresno,74,USD,2024-12-17,Research & Development,Fresno Research & Development Relief Effort,f235979c-ce6d-4732-b8e8-4c0b008f0991
95adef0e-49e7-4225-b6f6-2ad4f1c1c308,Gutierrez Scholarship Foundation,gutierrez.scholarship.foundation761@aol.com,(818) 973-2571,Baltimore,258,USD,2024-08-13,Education,Rebuild Education Campaign,f235979c-ce6d-4732-b8e8-4c0b008f0991
671a4a38-dbc6-454c-919a-73a7a824b32c,Adams Community Foundation,adams.community.foundation@yahoo.com,(916) 687-7936,Portland,570,USD,2025-10-17,International Aid,Portland Community International Aid Fund,794a112d-ba80-498f-b3df-7018054fc015
3a416dc1-e8ed-4f58-b6c7-ddfcc15398d8,Adams Community Foundation,adams.community.foundation@yahoo.com,(916) 687-7936,Las Vegas,518,USD,2025-09-14,Animal Welfare,Las Vegas Community Animal Welfare Support Network,794a112d-ba80-498f-b3df-7018054fc015
9092df81-d65b-4ca0-ad69-e12db6166f36,Adams Community Foundation,adams.community.foundation@yahoo.com,(916) 687-7936,Cleveland,1092,USD,2024-12-25,Poverty Alleviation,Poverty Alleviation Relief for Cleveland,794a112d-ba80-498f-b3df-7018054fc015
359daf14-bf8e-4f5d-8e41-3b524bc59c8e,Smith Memorial Foundation,smith.memorial.foundation184@outlook.com,(310) 647-4325,Charlotte,185,USD,2025-12-11,Food Security,Charlotte Community Food Security Initiative,ca99310b-1a86-4d21-988c-884c7de39b4b
d2c9bec6-1ccb-4df1-948b-b6b504a35278,Smith Memorial Foundation,smith.memorial.foundation184@outlook.com,(310) 647-4325,Minneapolis,1737,USD,2025-09-04,Civil Rights,Minneapolis Civil Rights Program,ca99310b-1a86-4d21-988c-884c7de39b4b
cb9a67bb-9c8b-434e-93d0-e6476571ef25,Smith Memorial Foundation,smith.memorial.foundation184@outlook.com,(310) 647-4325,Jacksonville,314,USD,2025-02-03,Education,Jacksonville Community Education Fund,ca99310b-1a86-4d21-988c-884c7de39b4b
8a404321-bafc-46a1-b75e-175f384dfb55,Smith Memorial Foundation,smith.memorial.foundation184@outlook.com,(310) 647-4325,Albuquerque,1702,USD,2024-11-25,Food Security,Food Security Relief for Albuquerque,ca99310b-1a86-4d21-988c-884c7de39b4b
f0f25c95-a565-4855-89f0-1f0a6ff444d3,Gary Nguyen,gary.nguyen@icloud.com,(713) 913-5725,Houston,171,USD,2025-03-25,Veterans Support,Support Local Houston Veterans Support,874c002a-c9b5-472a-a7be-41b3af6d9520
c0210610-0e48-4eec-a4d2-51ce5ee45ba2,Gary Nguyen,gary.nguyen@icloud.com,(713) 913-5725,San Antonio,1885,USD,2025-05-01,Healthcare,San Antonio Healthcare Program,874c002a-c9b5-472a-a7be-41b3af6d9520
9be99fd2-db9c-4e99-a6b2-0679982b0c05,Gary Nguyen,gary.nguyen@icloud.com,(713) 913-5725,Seattle,1439,USD,2025-05-02,Veterans Support,Emergency Fund for Seattle Veterans Support,874c002a-c9b5-472a-a7be-41b3af6d9520
792722ef-b207-4ab0-aea4-b6056baa6b21,Nguyen Educational Foundation,nguyen.educational.foundation234@yahoo.com,(510) 531-4473,Los Angeles,1240,USD,2025-05-29,Community Development,Community Development Relief for Los Angeles,f1889597-96b9-47ec-a894-8275b64398a1
8713c187-1706-4102-a4a2-2a391ae22860,Nguyen Educational Foundation,nguyen.educational.foundation234@yahoo.com,(510) 531-4473,Minneapolis,1812,USD,2024-07-28,Community Development,Restore Community Development Fund,f1889597-96b9-47ec-a894-8275b64398a1
babbd804-e7ee-4838-9f44-26da797ac1bd,Nguyen Educational Foundation,nguyen.educational.foundation234@yahoo.com,(510) 531-4473,Albuquerque,241,USD,2024-12-06,Food Security,Food Security Relief for Albuquerque,f1889597-96b9-47ec-a894-8275b64398a1
9d98bc85-62d5-4b58-b3a5-4cb72b4f4c16,Gomez Foundation,gomez.foundation994@gmail.com,(214) 583-9940,Minneapolis,1749,USD,2025-09-23,Civil Rights,Minneapolis Civil Rights Program,4f40d3b9-9027-40a4-84c7-55c3fbc287a3
ed79188c-48e0-49d1-a63a-07c20a222940,Gomez Foundation,gomez.foundation994@gmail.com,(214) 583-9940,Louisville,1400,USD,2024-12-03,Research & Development,Research & Development Relief for Louisville,4f40d3b9-9027-40a4-84c7-55c3fbc287a3
571586cc-1785-4ed4-b105-385a3357c0ac,Gomez Foundation,gomez.foundation994@gmail.com,(214) 583-9940,San Diego,1469,USD,2025-05-13,Healthcare,Emergency Fund for San Diego Healthcare,4f40d3b9-9027-40a4-84c7-55c3fbc287a3
9592d825-8ee7-455c-aa56-740c73a9b100,Gomez Foundation,gomez.foundation994@gmail.com,(214) 583-9940,Kansas City,1827,USD,2025-04-14,Environment,Environment Relief for Kansas City,4f40d3b9-9027-40a4-84c7-55c3fbc287a3
fa5b26fb-2d03-4826-a607-287b706df786,Gomez Foundation,gomez.foundation994@gmail.com,(214) 583-9940,Austin,1816,USD,2025-05-24,Housing,Housing Relief for Austin,4f40d3b9-9027-40a4-84c7-55c3fbc287a3
4454afd6-941a-4a20-9c20-98abe5091ec2,Hernandez Trust,hernandez.trust@gmail.com,(212) 646-6059,San Diego,1551,USD,2024-12-24,Healthcare,San Diego Healthcare Program,f023765b-6b11-4f77-8921-c2f8e14cab6e
81632fff-0318-4c88-b21f-84fb6e58eda1,Hernandez Trust,hernandez.trust@gmail.com,(212) 646-6059,Los Angeles,1428,USD,2024-09-12,Community Development,Community Development Relief for Los Angeles,f023765b-6b11-4f77-8921-c2f8e14cab6e
00522863-12f7-42de-96e7-6975644f9642,Hernandez Trust,hernandez.trust@gmail.com,(212) 646-6059,Milwaukee,491,USD,2025-10-23,Housing,Milwaukee Housing Fund,f023765b-6b11-4f77-8921-c2f8e14cab6e
acc09673-95f5-476b-8b7b-eff00a45e231,Hernandez Trust,hernandez.trust@gmail.com,(212) 646-6059,El Paso,1118,USD,2024-09-30,Arts & Culture,Arts & Culture Relief for El Paso,f023765b-6b11-4f77-8921-c2f8e14cab6e
8c4f2918-2e82-4f27-bda2-46019f7e10bf,Hernandez Trust,hernandez.trust@gmail.com,(212) 646-6059,Minneapolis,337,USD,2025-09-27,Civil Rights,Minneapolis Civil Rights Program,f023765b-6b11-4f77-8921-c2f8e14cab6e
9ad7c335-1729-430e-9723-2dceb697d33f,Sharon Cook,sharon.cook@yahoo.com,(313) 437-4254,Cleveland,254,USD,2024-05-28,Poverty Alleviation,Poverty Alleviation Relief for Cleveland,0e677476-c139-4948-8ed3-58d1a3bb9003
0c4c085a-7933-48d3-bf69-ae542af104f7,Sharon Cook,sharon.cook@yahoo.com,(313) 437-4254,San Diego,330,USD,2024-11-17,Healthcare,San Diego Healthcare Program,0e677476-c139-4948-8ed3-58d1a3bb9003
167c260f-a154-4f2f-ba4c-d9d7facdea22,Sharon Cook,sharon.cook@yahoo.com,(313) 437-4254,Tampa,130,USD,2025-01-24,Environment,Emergency Fund for Environment Relief Effort,0e677476-c139-4948-8ed3-58d1a3bb9003
8f354923-db42-4d3e-95e3-6bd722959505,Sharon Cook,sharon.cook@yahoo.com,(313) 437-4254,Jacksonville,1649,USD,2025-03-02,Research & Development,Support Local Jacksonville Research & Development,0e677476-c139-4948-8ed3-58d1a3bb9003
fa2f1a94-19eb-4e9d-8c71-4ab3d2be0f8d,Sharon Cook,sharon.cook@yahoo.com,(313) 437-4254,Baltimore,536,USD,2025-03-04,Senior Care,Hope for Baltimore Senior Care,0e677476-c139-4948-8ed3-58d1a3bb9003
2e0659b3-d18c-4f9d-ac6d-2667c2ad97bc,Roberts Associates,roberts.associates@icloud.com,(617) 176-9133,Denver,1220,USD,2025-06-10,Education,Education Relief for Denver,f2431f8c-a268-4dfc-8e73-d0689ced13ef
ae70a132-f07b-4886-a879-b78ae229adfb,Roberts Associates,roberts.associates@icloud.com,(617) 176-9133,Denver,442,USD,2025-01-09,Food Security,Restore Denver Food Security,f2431f8c-a268-4dfc-8e73-d0689ced13ef
5e6d12fb-40ea-4bff-b1e6-4c764ca0772b,Roberts Associates,roberts.associates@icloud.com,(617) 176-9133,Chicago,1665,USD,2025-04-30,Civil Rights,Annual Civil Rights Drive,f2431f8c-a268-4dfc-8e73-d0689ced13ef
3754f1a0-9223-4f58-938c-46b2cf609fcb,Perez Community Foundation,perez.community.foundation662@yahoo.com,(310) 546-5535,Philadelphia,1680,USD,2025-01-03,Senior Care,Philadelphia Senior Care Fund,1dc483c7-d902-44b8-a360-ba102da320a8
eeb233e1-8d84-4574-9a98-010cdc6e82c4,Perez Community Foundation,perez.community.foundation662@yahoo.com,(310) 546-5535,San Diego,1728,USD,2025-04-21,Food Security,Future of Food Security Relief Effort,1dc483c7-d902-44b8-a360-ba102da320a8
51e029f5-1de3-4267-b1fe-28162fe20147,Perez Community Foundation,perez.community.foundation662@yahoo.com,(310) 546-5535,San Diego,65,USD,2025-05-22,Healthcare,Emergency Fund for San Diego Healthcare,1dc483c7-d902-44b8-a360-ba102da320a8
65c8cc5f-3610-4b05-a187-c4909bdf3e92,Perez Community Foundation,perez.community.foundation662@yahoo.com,(310) 546-5535,Albuquerque,1675,USD,2024-11-19,Food Security,Food Security Relief for Albuquerque,1dc483c7-d902-44b8-a360-ba102da320a8
b54993c8-b207-4721-b919-1c3bb2e758d8,Perez Community Foundation,perez.community.foundation662@yahoo.com,(310) 546-5535,Los Angeles,342,USD,2024-11-19,Community Development,Community Development Relief for Los Angeles,1dc483c7-d902-44b8-a360-ba102da320a8
477688ff-4dd2-4f1f-bfe0-44c3d25cea5f,Stewart Educational Foundation,stewart.educational.foundation770@icloud.com,(310) 537-6946,Milwaukee,694,USD,2025-07-27,Youth Development,Milwaukee Community Youth Development Support Network,d9642e3f-a7fe-4d17-ab02-0cb4ee516f4e
4a497a64-4303-4dac-b5df-8a70c39ffaa9,Stewart Educational Foundation,stewart.educational.foundation770@icloud.com,(310) 537-6946,Portland,880,USD,2025-10-08,Education,Portland Education Program,d9642e3f-a7fe-4d17-ab02-0cb4ee516f4e
089f0c75-cef4-4884-b7e4-2ea6cda64e06,Allen Partners,allen.partners256@gmail.com,(404) 377-7416,San Francisco,929,USD,2024-02-05,Arts & Culture,San Francisco Community Arts & Culture Foundation,caf5fce7-b665-426a-92a3-4d7e169a63b6
71246ba6-1b26-4c3c-a7e1-2136e3d663f5,Allen Partners,allen.partners256@gmail.com,(404) 377-7416,Los Angeles,1174,USD,2025-10-08,Children's Services,Los Angeles Community Children's Services Relief Effort,caf5fce7-b665-426a-92a3-4d7e169a63b6
582bf503-11db-436f-865d-3d4ef62edd56,Anderson Industries,anderson.industries641@outlook.com,(305) 296-8821,Milwaukee,1071,USD,2025-10-26,Housing,Milwaukee Housing Fund,9e381400-650b-486b-ad1a-43163bca2a1f
eec6889a-9424-468c-81b6-3b17cde677ec,Anderson Industries,anderson.industries641@outlook.com,(305) 296-8821,Charlotte,1360,USD,2025-02-23,Environment,Charlotte Environment Fund,9e381400-650b-486b-ad1a-43163bca2a1f
b4eade91-1ef6-4194-aa09-7136fe6a23ff,Anderson Industries,anderson.industries641@outlook.com,(305) 296-8821,El Paso,1239,USD,2025-02-03,Arts & Culture,Arts & Culture Relief for El Paso,9e381400-650b-486b-ad1a-43163bca2a1f
92a4c751-82f1-4a6e-9976-72b64f266cef,Anderson Industries,anderson.industries641@outlook.com,(305) 296-8821,Indianapolis,705,USD,2024-09-13,Youth Development,Indianapolis Community Youth Development Campaign,9e381400-650b-486b-ad1a-43163bca2a1f
03493bb6-8f73-4474-ba52-81968bf36145,Anderson Services Inc,anderson.services.inc880@gmail.com,(703) 818-9741,San Antonio,1679,USD,2025-02-01,Healthcare,San Antonio Healthcare Program,2a28c276-e60c-4ee9-8534-a97fdcb3b758
ab767c03-a363-4d53-a972-9b41fef6f434,Anderson Services Inc,anderson.services.inc880@gmail.com,(703) 818-9741,Charlotte,862,USD,2024-12-03,Environment,Charlotte Environment Fund,2a28c276-e60c-4ee9-8534-a97fdcb3b758
94315fff-5a0f-4e89-b1d0-46834f3019d0,Anderson Services Inc,anderson.services.inc880@gmail.com,(703) 818-9741,Chicago,1350,USD,2025-10-28,Religious Activities,Religious Activities Relief for Chicago,2a28c276-e60c-4ee9-8534-a97fdcb3b758
de8ee1ff-2ac3-4403-a9ff-8e5e38d3d9e9,Anderson Services Inc,anderson.services.inc880@gmail.com,(703) 818-9741,Austin,1323,USD,2025-08-29,Housing,Housing Relief for Austin,2a28c276-e60c-4ee9-8534-a97fdcb3b758
607c0d01-52f2-4d68-9ff3-e8bf8c1461b5,Anderson Services Inc,anderson.services.inc880@gmail.com,(703) 818-9741,New Orleans,883,USD,2025-02-12,Community Development,New Orleans Community Development Relief Effort,2a28c276-e60c-4ee9-8534-a97fdcb3b758
b5267d87-9f0d-42d8-81d6-24fb2ee2c238,Cruz Charitable Foundation,cruz.charitable.foundation551@yahoo.com,(323) 975-8617,New Orleans,271,USD,2025-04-14,Children's Services,Annual New Orleans Children's Services,7fb1f40e-e248-49b7-8f81-24ac0ab1ae97
bae2c68a-1eaa-4b09-9a83-0812266f2167,Cruz Charitable Foundation,cruz.charitable.foundation551@yahoo.com,(323) 975-8617,Indianapolis,247,USD,2025-10-21,Food Security,Emergency Fund for Indianapolis Food Security,7fb1f40e-e248-49b7-8f81-24ac0ab1ae97
5413ed9a-87c8-49ad-bc27-2ec4de6477b2,Cruz Charitable Foundation,cruz.charitable.foundation551@yahoo.com,(323) 975-8617,Fresno,220,USD,2025-04-24,Mental Health,Fund the Mental Health Fund,7fb1f40e-e248-49b7-8f81-24ac0ab1ae97
641fa944-7adb-4755-b229-43b639f9ae63,Cruz Charitable Foundation,cruz.charitable.foundation551@yahoo.com,(323) 975-8617,Cleveland,1376,USD,2024-12-07,Poverty Alleviation,Poverty Alleviation Relief for Cleveland,7fb1f40e-e248-49b7-8f81-24ac0ab1ae97
fe5d2edb-500c-48f3-9e6b-347ae42a1a39,Cruz Charitable Foundation,cruz.charitable.foundation551@yahoo.com,(323) 975-8617,Denver,606,USD,2025-05-29,Education,Education Relief for Denver,7fb1f40e-e248-49b7-8f81-24ac0ab1ae97
52e17551-0420-40b4-84e8-46ca0f4030bb,Sandra Moore,sandra.moore@outlook.com,(704) 990-2709,Memphis,552,USD,2025-07-11,Healthcare,Restore Memphis Healthcare,2b7fb609-5dba-4c2b-a4e4-08099f80eda9
bec3d58b-c233-49d5-a07a-1c12c2949feb,Sandra Moore,sandra.moore@outlook.com,(704) 990-2709,Houston,441,USD,2025-02-25,Veterans Support,Support Local Houston Veterans Support,2b7fb609-5dba-4c2b-a4e4-08099f80eda9
d9b82aa5-9d93-49c1-82cd-62e44df97974,Sandra Moore,sandra.moore@outlook.com,(704) 990-2709,Portland,1590,USD,2025-08-22,Education,Portland Education Program,2b7fb609-5dba-4c2b-a4e4-08099f80eda9
eab57f18-d880-41ff-9a6d-296d256c352b,Sandra Moore,sandra.moore@outlook.com,(704) 990-2709,Minneapolis,1924,USD,2024-09-09,Community Development,Restore Community Development Fund,2b7fb609-5dba-4c2b-a4e4-08099f80eda9
2159e5e9-2df3-4ddb-a5ee-e9f87780a2ab,Ortiz Global Inc,ortiz.global.inc@yahoo.com,(415) 685-2533,Portland,613,USD,2025-09-30,International Aid,Portland Community International Aid Fund,23255b14-1e5c-482d-9ce4-a7f4144aea98
3c7d2ec7-4532-41de-9a3b-78f6d4ca8cca,Ortiz Global Inc,ortiz.global.inc@yahoo.com,(415) 685-2533,Raleigh,1325,USD,2025-02-12,Animal Welfare,Restore Raleigh Animal Welfare,23255b14-1e5c-482d-9ce4-a7f4144aea98
8bdcb243-cdc2-48ec-9dfe-2d3b9353c659,Ortiz Global Inc,ortiz.global.inc@yahoo.com,(415) 685-2533,San Francisco,1817,USD,2025-03-19,Arts & Culture,San Francisco Community Arts & Culture Relief Effort,23255b14-1e5c-482d-9ce4-a7f4144aea98
1e1f5454-7a71-4a55-a822-e813feea704f,White International,white.international@hotmail.com,(650) 117-2426,Raleigh,1262,USD,2025-02-09,Animal Welfare,Restore Raleigh Animal Welfare,c7f6b399-3a81-404e-9c0f-5ba24adb4852
937762b9-1360-4451-aad1-f9e5f787e06e,White International,white.international@hotmail.com,(650) 117-2426,Colorado Springs,1242,USD,2025-04-10,Environment,Colorado Springs Environment Fund,c7f6b399-3a81-404e-9c0f-5ba24adb4852
ca610553-450b-43f5-887a-82613b774413,White International,white.international@hotmail.com,(650) 117-2426,Fort Worth,1069,USD,2025-05-29,International Aid,International Aid Relief for Fort Worth,c7f6b399-3a81-404e-9c0f-5ba24adb4852
